day,channel_name,spend
2022-05-15,Instagram,888.41
2022-05-15,Email,1028.01
2022-05-15,YouTube,1828.66
2022-05-16,Google Ads,1081.49
2022-05-16,Facebook Ads,1318.03
2022-05-16,LinkedIn,1428.76
2022-05-16,Instagram,1415.77
2022-05-16,Email,1397.97
2022-05-16,YouTube,1259.47
2022-05-17,Google Ads,799.33
2022-05-17,Facebook Ads,1201.14
2022-05-17,LinkedIn,1730.45
2022-05-17,Instagram,902.72
2022-05-17,Email,910.09
2022-05-17,YouTube,845.63
2022-05-18,Google Ads,1763.04
2022-05-18,Facebook Ads,1515.16
2022-05-18,LinkedIn,704.63
2022-05-18,Instagram,1287.72
2022-05-18,Email,334.52
2022-05-18,YouTube,1745.7
2022-05-19,Google Ads,496.23
2022-05-19,Facebook Ads,1130.62
2022-05-19,LinkedIn,1349.59
2022-05-19,Instagram,2107.54
2022-05-19,Email,1257.52
2022-05-19,YouTube,580.89
2022-05-20,Google Ads,807.74
2022-05-20,Facebook Ads,1264.12
2022-05-20,LinkedIn,1050.9
2022-05-20,Instagram,1234.02
2022-05-20,Email,724.54
2022-05-20,YouTube,954.19
2022-05-21,Google Ads,1143.42
2022-05-21,Facebook Ads,842.62
2022-05-21,LinkedIn,557.28
2022-05-21,Instagram,1382.63
2022-05-21,Email,1308.96
2022-05-21,YouTube,1693.05
2022-05-22,Google Ads,1624.71
2022-05-22,Facebook Ads,1360.96
2022-05-22,LinkedIn,1068.43
2022-05-22,Instagram,805.76
2022-05-22,Email,1394.36
2022-05-22,YouTube,1246.69
2022-05-23,Google Ads,908.74
2022-05-23,Facebook Ads,1263.1
2022-05-23,LinkedIn,1161.54
2022-05-23,Instagram,862.88
2022-05-23,Email,1422.99
2022-05-23,YouTube,1088.74
2022-05-24,Google Ads,1149.48
2022-05-24,Facebook Ads,998.65
2022-05-24,LinkedIn,582.65
2022-05-24,Instagram,726.26
2022-05-24,Email,830.08
2022-05-24,YouTube,1265.97
2022-05-25,Google Ads,1220.88
2022-05-25,Facebook Ads,711.84
2022-05-25,LinkedIn,861.54
2022-05-25,Instagram,1061.64
2022-05-25,Email,1359.25
2022-05-25,YouTube,1355.57
2022-05-26,Google Ads,695.67
2022-05-26,Facebook Ads,1420.67
2022-05-26,LinkedIn,1183.19
2022-05-26,Instagram,1464.94
2022-05-26,Email,1539.22
2022-05-26,YouTube,1598.4
2022-05-27,Google Ads,1131.95
2022-05-27,Facebook Ads,1814.83
2022-05-27,LinkedIn,1068.45
2022-05-27,Instagram,1426.72
2022-05-27,Email,922.46
2022-05-27,YouTube,1243.13
2022-05-28,Google Ads,1109.96
2022-05-28,Facebook Ads,1247.1
2022-05-28,LinkedIn,1716.37
2022-05-28,Instagram,989.06
2022-05-28,Email,1194.04
2022-05-28,YouTube,864.71
2022-05-29,Google Ads,1056.72
2022-05-29,Facebook Ads,695.84
2022-05-29,LinkedIn,1658.82
2022-05-29,Instagram,1103.05
2022-05-29,Email,1056.11
2022-05-29,YouTube,848.65
2022-05-30,Google Ads,1501.37
2022-05-30,Facebook Ads,925.54
2022-05-30,LinkedIn,1056.02
2022-05-30,Instagram,963.93
2022-05-30,Email,1307.36
2022-05-30,YouTube,1538.16
2022-05-31,Google Ads,921.02
2022-05-31,Facebook Ads,1110.73
2022-05-31,LinkedIn,1057.89
2022-05-31,Instagram,1034.83
2022-05-31,Email,1328.05
2022-05-31,YouTube,923.31
2022-06-01,Google Ads,1243.68
2022-06-01,Facebook Ads,1342.59
2022-06-01,LinkedIn,1165.31
2022-06-01,Instagram,1885.58
2022-06-01,Email,941.35
2022-06-01,YouTube,1193.0
2022-06-02,Google Ads,925.57
2022-06-02,Facebook Ads,1768.83
2022-06-02,LinkedIn,1487.32
2022-06-02,Instagram,484.16
2022-06-02,Email,899.53
2022-06-02,YouTube,1411.84
2022-06-03,Google Ads,1546.14
2022-06-03,Facebook Ads,1063.12
2022-06-03,LinkedIn,1082.97
2022-06-03,Instagram,1136.03
2022-06-03,Email,849.26
2022-06-03,YouTube,1011.67
2022-06-04,Google Ads,871.05
2022-06-04,Facebook Ads,861.19
2022-06-04,LinkedIn,1304.33
2022-06-04,Instagram,794.19
2022-06-04,Email,808.27
2022-06-04,YouTube,1120.76
2022-06-05,Google Ads,1220.66
2022-06-05,Facebook Ads,935.96
2022-06-05,LinkedIn,1644.2
2022-06-05,Instagram,1121.68
2022-06-05,Email,1354.49
2022-06-05,YouTube,556.51
2022-06-06,Google Ads,1277.83
2022-06-06,Facebook Ads,909.99
2022-06-06,LinkedIn,821.67
2022-06-06,Instagram,1379.71
2022-06-06,Email,1149.22
2022-06-06,YouTube,1003.92
2022-06-07,Google Ads,936.1
2022-06-07,Facebook Ads,663.77
2022-06-07,LinkedIn,1118.88
2022-06-07,Instagram,556.14
2022-06-07,Email,825.35
2022-06-07,YouTube,1200.14
2022-06-08,Google Ads,928.04
2022-06-08,Facebook Ads,611.79
2022-06-08,LinkedIn,1122.7
2022-06-08,Instagram,1040.01
2022-06-08,Email,893.08
2022-06-08,YouTube,1009.07
2022-06-09,Google Ads,887.75
2022-06-09,Facebook Ads,1157.79
2022-06-09,LinkedIn,1486.68
2022-06-09,Instagram,693.65
2022-06-09,Email,1434.65
2022-06-09,YouTube,786.36
2022-06-10,Google Ads,629.75
2022-06-10,Facebook Ads,877.37
2022-06-10,LinkedIn,1160.38
2022-06-10,Instagram,1264.24
2022-06-10,Email,965.98
2022-06-10,YouTube,1555.52
2022-06-11,Google Ads,1352.37
2022-06-11,Facebook Ads,1372.04
2022-06-11,LinkedIn,856.94
2022-06-11,Instagram,372.8
2022-06-11,Email,986.25
2022-06-11,YouTube,1102.03
2022-06-12,Google Ads,889.43
2022-06-12,Facebook Ads,1378.86
2022-06-12,LinkedIn,940.56
2022-06-12,Instagram,1132.45
2022-06-12,Email,1165.19
2022-06-12,YouTube,1577.87
2022-06-13,Google Ads,669.98
2022-06-13,Facebook Ads,771.42
2022-06-13,LinkedIn,877.59
2022-06-13,Instagram,1177.24
2022-06-13,Email,469.41
2022-06-13,YouTube,1506.88
2022-06-14,Google Ads,626.02
2022-06-14,Facebook Ads,1024.49
2022-06-14,LinkedIn,774.17
2022-06-14,Instagram,697.63
2022-06-14,Email,453.5
2022-06-14,YouTube,833.78
2022-06-15,Google Ads,672.31
2022-06-15,Facebook Ads,1703.82
2022-06-15,LinkedIn,788.09
2022-06-15,Instagram,855.73
2022-06-15,Email,1441.04
2022-06-15,YouTube,1348.58
2022-06-16,Google Ads,402.84
2022-06-16,Facebook Ads,765.26
2022-06-16,LinkedIn,128.21
2022-06-16,Instagram,990.99
2022-06-16,Email,742.36
2022-06-16,YouTube,457.52
2022-06-17,Google Ads,813.87
2022-06-17,Facebook Ads,986.16
2022-06-17,LinkedIn,1022.34
2022-06-17,Instagram,1004.41
2022-06-17,Email,1653.26
2022-06-17,YouTube,1191.09
2022-06-18,Google Ads,432.95
2022-06-18,Facebook Ads,744.25
2022-06-18,LinkedIn,1250.65
2022-06-18,Instagram,685.04
2022-06-18,Email,982.95
2022-06-18,YouTube,1035.22
2022-06-19,Google Ads,1267.36
2022-06-19,Facebook Ads,1161.59
2022-06-19,LinkedIn,917.42
2022-06-19,Instagram,1197.63
2022-06-19,Email,962.06
2022-06-19,YouTube,783.42
2022-06-20,Google Ads,1607.84
2022-06-20,Facebook Ads,638.65
2022-06-20,LinkedIn,922.33
2022-06-20,Instagram,1077.16
2022-06-20,Email,1087.98
2022-06-20,YouTube,877.12
2022-06-21,Google Ads,1186.07
2022-06-21,Facebook Ads,1028.34
2022-06-21,LinkedIn,1268.14
2022-06-21,Instagram,1015.07
2022-06-21,Email,689.65
2022-06-21,YouTube,1098.58
2022-06-22,Google Ads,1012.25
2022-06-22,Facebook Ads,1024.68
2022-06-22,LinkedIn,949.67
2022-06-22,Instagram,1455.43
2022-06-22,Email,1072.76
2022-06-22,YouTube,1585.84
2022-06-23,Google Ads,950.08
2022-06-23,Facebook Ads,768.33
2022-06-23,LinkedIn,966.17
2022-06-23,Instagram,771.48
2022-06-23,Email,1010.79
2022-06-23,YouTube,825.98
2022-06-24,Google Ads,1325.65
2022-06-24,Facebook Ads,1402.3
2022-06-24,LinkedIn,794.88
2022-06-24,Instagram,1296.96
2022-06-24,Email,997.74
2022-06-24,YouTube,1031.48
2022-06-25,Google Ads,863.24
2022-06-25,Facebook Ads,1028.5
2022-06-25,LinkedIn,985.93
2022-06-25,Instagram,668.91
2022-06-25,Email,859.39
2022-06-25,YouTube,966.16
2022-06-26,Google Ads,942.78
2022-06-26,Facebook Ads,1646.67
2022-06-26,LinkedIn,654.9
2022-06-26,Instagram,1045.5
2022-06-26,Email,1303.57
2022-06-26,YouTube,783.64
2022-06-27,Google Ads,722.55
2022-06-27,Facebook Ads,1001.27
2022-06-27,LinkedIn,964.6
2022-06-27,Instagram,836.25
2022-06-27,Email,1089.99
2022-06-27,YouTube,1389.48
2022-06-28,Google Ads,771.78
2022-06-28,Facebook Ads,1106.95
2022-06-28,LinkedIn,370.7
2022-06-28,Instagram,1755.62
2022-06-28,Email,1112.19
2022-06-28,YouTube,960.46
2022-06-29,Google Ads,576.72
2022-06-29,Facebook Ads,1163.89
2022-06-29,LinkedIn,632.96
2022-06-29,Instagram,1529.09
2022-06-29,Email,790.96
2022-06-29,YouTube,1086.86
2022-06-30,Google Ads,822.91
2022-06-30,Facebook Ads,1122.14
2022-06-30,LinkedIn,1216.44
2022-06-30,Instagram,1066.82
2022-06-30,Email,1110.05
2022-06-30,YouTube,466.21
2022-07-01,Google Ads,1026.52
2022-07-01,Facebook Ads,780.95
2022-07-01,LinkedIn,1316.92
2022-07-01,Instagram,1451.9
2022-07-01,Email,393.57
2022-07-01,YouTube,602.24
2022-07-02,Google Ads,1103.21
2022-07-02,Facebook Ads,1323.82
2022-07-02,LinkedIn,347.48
2022-07-02,Instagram,1337.92
2022-07-02,Email,817.19
2022-07-02,YouTube,1189.89
2022-07-03,Google Ads,932.67
2022-07-03,Facebook Ads,841.73
2022-07-03,LinkedIn,1032.71
2022-07-03,Instagram,1410.82
2022-07-03,Email,1648.28
2022-07-03,YouTube,1141.41
2022-07-04,Google Ads,1433.52
2022-07-04,Facebook Ads,970.28
2022-07-04,LinkedIn,741.48
2022-07-04,Instagram,1740.93
2022-07-04,Email,1451.0
2022-07-04,YouTube,1203.02
2022-07-05,Google Ads,1145.68
2022-07-05,Facebook Ads,976.18
2022-07-05,LinkedIn,876.44
2022-07-05,Instagram,1017.96
2022-07-05,Email,658.41
2022-07-05,YouTube,789.19
2022-07-06,Google Ads,1069.1
2022-07-06,Facebook Ads,1289.46
2022-07-06,LinkedIn,1100.56
2022-07-06,Instagram,1024.7
2022-07-06,Email,919.41
2022-07-06,YouTube,1098.05
2022-07-07,Google Ads,543.41
2022-07-07,Facebook Ads,500.04
2022-07-07,LinkedIn,1112.06
2022-07-07,Instagram,682.99
2022-07-07,Email,1414.24
2022-07-07,YouTube,923.5
2022-07-08,Google Ads,801.75
2022-07-08,Facebook Ads,1025.79
2022-07-08,LinkedIn,576.82
2022-07-08,Instagram,858.84
2022-07-08,Email,954.42
2022-07-08,YouTube,919.06
2022-07-09,Google Ads,645.27
2022-07-09,Facebook Ads,538.22
2022-07-09,LinkedIn,871.95
2022-07-09,Instagram,531.4
2022-07-09,Email,738.8
2022-07-09,YouTube,763.05
2022-07-10,Google Ads,789.37
2022-07-10,Facebook Ads,789.08
2022-07-10,LinkedIn,503.75
2022-07-10,Instagram,1223.83
2022-07-10,Email,1304.95
2022-07-10,YouTube,872.35
2022-07-11,Google Ads,842.98
2022-07-11,Facebook Ads,1117.22
2022-07-11,LinkedIn,766.47
2022-07-11,Instagram,1064.97
2022-07-11,Email,801.65
2022-07-11,YouTube,937.33
2022-07-12,Google Ads,1281.25
2022-07-12,Facebook Ads,1275.3
2022-07-12,LinkedIn,1350.6
2022-07-12,Instagram,976.03
2022-07-12,Email,828.72
2022-07-12,YouTube,1285.97
2022-07-13,Google Ads,675.9
2022-07-13,Facebook Ads,527.51
2022-07-13,LinkedIn,791.23
2022-07-13,Instagram,1479.35
2022-07-13,Email,701.3
2022-07-13,YouTube,1072.03
2022-07-14,Google Ads,793.31
2022-07-14,Facebook Ads,1001.77
2022-07-14,LinkedIn,725.04
2022-07-14,Instagram,597.26
2022-07-14,Email,1149.94
2022-07-14,YouTube,1048.37
2022-07-15,Google Ads,981.53
2022-07-15,Facebook Ads,1008.09
2022-07-15,LinkedIn,651.03
2022-07-15,Instagram,1409.06
2022-07-15,Email,874.3
2022-07-15,YouTube,1305.66
2022-07-16,Google Ads,1158.1
2022-07-16,Facebook Ads,1030.77
2022-07-16,LinkedIn,1137.35
2022-07-16,Instagram,336.67
2022-07-16,Email,1146.9
2022-07-16,YouTube,782.43
2022-07-17,Google Ads,490.4
2022-07-17,Facebook Ads,1373.66
2022-07-17,LinkedIn,814.38
2022-07-17,Instagram,1290.19
2022-07-17,Email,788.61
2022-07-17,YouTube,964.06
2022-07-18,Google Ads,1134.08
2022-07-18,Facebook Ads,368.29
2022-07-18,LinkedIn,1300.53
2022-07-18,Instagram,1032.4
2022-07-18,Email,873.5
2022-07-18,YouTube,802.37
2022-07-19,Google Ads,916.94
2022-07-19,Facebook Ads,899.88
2022-07-19,LinkedIn,926.67
2022-07-19,Instagram,892.51
2022-07-19,Email,682.79
2022-07-19,YouTube,832.18
2022-07-20,Google Ads,904.83
2022-07-20,Facebook Ads,1705.48
2022-07-20,LinkedIn,654.46
2022-07-20,Instagram,762.05
2022-07-20,Email,635.28
2022-07-20,YouTube,961.0
2022-07-21,Google Ads,811.64
2022-07-21,Facebook Ads,1049.3
2022-07-21,LinkedIn,775.01
2022-07-21,Instagram,1048.81
2022-07-21,Email,1204.35
2022-07-21,YouTube,815.47
2022-07-22,Google Ads,969.06
2022-07-22,Facebook Ads,988.12
2022-07-22,LinkedIn,1072.44
2022-07-22,Instagram,1303.28
2022-07-22,Email,1014.29
2022-07-22,YouTube,1155.63
2022-07-23,Google Ads,1736.87
2022-07-23,Facebook Ads,1419.97
2022-07-23,LinkedIn,907.99
2022-07-23,Instagram,892.7
2022-07-23,Email,934.28
2022-07-23,YouTube,1215.27
2022-07-24,Google Ads,1046.05
2022-07-24,Facebook Ads,1110.96
2022-07-24,LinkedIn,604.69
2022-07-24,Instagram,1219.22
2022-07-24,Email,1303.03
2022-07-24,YouTube,930.55
2022-07-25,Google Ads,1027.97
2022-07-25,Facebook Ads,649.98
2022-07-25,LinkedIn,1008.29
2022-07-25,Instagram,628.22
2022-07-25,Email,701.18
2022-07-25,YouTube,1132.6
2022-07-26,Google Ads,1213.84
2022-07-26,Facebook Ads,972.83
2022-07-26,LinkedIn,1069.9
2022-07-26,Instagram,688.48
2022-07-26,Email,770.14
2022-07-26,YouTube,1153.06
2022-07-27,Google Ads,1111.25
2022-07-27,Facebook Ads,868.49
2022-07-27,LinkedIn,395.23
2022-07-27,Instagram,848.17
2022-07-27,Email,534.25
2022-07-27,YouTube,1219.85
2022-07-28,Google Ads,1022.59
2022-07-28,Facebook Ads,562.49
2022-07-28,LinkedIn,849.75
2022-07-28,Instagram,333.73
2022-07-28,Email,844.82
2022-07-28,YouTube,695.89
2022-07-29,Google Ads,1293.86
2022-07-29,Facebook Ads,1120.73
2022-07-29,LinkedIn,993.48
2022-07-29,Instagram,742.2
2022-07-29,Email,857.05
2022-07-29,YouTube,719.43
2022-07-30,Google Ads,705.08
2022-07-30,Facebook Ads,687.99
2022-07-30,LinkedIn,791.41
2022-07-30,Instagram,990.53
2022-07-30,Email,1219.02
2022-07-30,YouTube,775.17
2022-07-31,Google Ads,1317.22
2022-07-31,Facebook Ads,511.74
2022-07-31,LinkedIn,909.7
2022-07-31,Instagram,1688.51
2022-07-31,Email,690.85
2022-07-31,YouTube,1036.96
2022-08-01,Google Ads,1208.2
2022-08-01,Facebook Ads,879.47
2022-08-01,LinkedIn,1216.79
2022-08-01,Instagram,256.63
2022-08-01,Email,1129.45
2022-08-01,YouTube,1194.19
2022-08-02,Google Ads,527.1
2022-08-02,Facebook Ads,1130.0
2022-08-02,LinkedIn,967.68
2022-08-02,Instagram,588.23
2022-08-02,Email,878.7
2022-08-02,YouTube,685.63
2022-08-03,Google Ads,974.24
2022-08-03,Facebook Ads,967.92
2022-08-03,LinkedIn,807.21
2022-08-03,Instagram,1045.24
2022-08-03,Email,431.44
2022-08-03,YouTube,829.02
2022-08-04,Google Ads,1251.63
2022-08-04,Facebook Ads,653.28
2022-08-04,LinkedIn,1035.9
2022-08-04,Instagram,945.72
2022-08-04,Email,869.58
2022-08-04,YouTube,1262.55
2022-08-05,Google Ads,1022.92
2022-08-05,Facebook Ads,826.77
2022-08-05,LinkedIn,939.12
2022-08-05,Instagram,839.33
2022-08-05,Email,1153.86
2022-08-05,YouTube,1146.4
2022-08-06,Google Ads,546.94
2022-08-06,Facebook Ads,540.42
2022-08-06,LinkedIn,1005.42
2022-08-06,Instagram,741.28
2022-08-06,Email,413.99
2022-08-06,YouTube,1379.48
2022-08-07,Google Ads,765.56
2022-08-07,Facebook Ads,935.48
2022-08-07,LinkedIn,664.99
2022-08-07,Instagram,1486.62
2022-08-07,Email,990.32
2022-08-07,YouTube,1381.18
2022-08-08,Google Ads,1060.22
2022-08-08,Facebook Ads,1428.61
2022-08-08,LinkedIn,351.95
2022-08-08,Instagram,753.32
2022-08-08,Email,821.02
2022-08-08,YouTube,1337.58
2022-08-09,Google Ads,758.34
2022-08-09,Facebook Ads,962.16
2022-08-09,LinkedIn,1175.24
2022-08-09,Instagram,1224.68
2022-08-09,Email,1006.35
2022-08-09,YouTube,1230.6
2022-08-10,Google Ads,995.4
2022-08-10,Facebook Ads,794.31
2022-08-10,LinkedIn,1001.41
2022-08-10,Instagram,791.89
2022-08-10,Email,686.79
2022-08-10,YouTube,577.75
2022-08-11,Google Ads,859.42
2022-08-11,Facebook Ads,934.84
2022-08-11,LinkedIn,1032.0
2022-08-11,Instagram,766.21
2022-08-11,Email,711.25
2022-08-11,YouTube,755.23
2022-08-12,Google Ads,1102.59
2022-08-12,Facebook Ads,222.19
2022-08-12,LinkedIn,959.92
2022-08-12,Instagram,944.22
2022-08-12,Email,596.13
2022-08-12,YouTube,611.84
2022-08-13,Google Ads,575.51
2022-08-13,Facebook Ads,925.34
2022-08-13,LinkedIn,889.27
2022-08-13,Instagram,428.09
2022-08-13,Email,502.33
2022-08-13,YouTube,676.77
2022-08-14,Google Ads,571.59
2022-08-14,Facebook Ads,1012.1
2022-08-14,LinkedIn,1417.67
2022-08-14,Instagram,448.05
2022-08-14,Email,971.42
2022-08-14,YouTube,591.44
2022-08-15,Google Ads,774.95
2022-08-15,Facebook Ads,1092.22
2022-08-15,LinkedIn,1014.29
2022-08-15,Instagram,1330.27
2022-08-15,Email,602.64
2022-08-15,YouTube,1075.92
2022-08-16,Google Ads,1157.18
2022-08-16,Facebook Ads,817.2
2022-08-16,LinkedIn,334.92
2022-08-16,Instagram,961.18
2022-08-16,Email,621.82
2022-08-16,YouTube,692.18
2022-08-17,Google Ads,426.84
2022-08-17,Facebook Ads,546.27
2022-08-17,LinkedIn,793.81
2022-08-17,Instagram,698.43
2022-08-17,Email,881.84
2022-08-17,YouTube,823.48
2022-08-18,Google Ads,603.93
2022-08-18,Facebook Ads,770.95
2022-08-18,LinkedIn,346.11
2022-08-18,Instagram,841.73
2022-08-18,Email,991.11
2022-08-18,YouTube,617.0
2022-08-19,Google Ads,891.05
2022-08-19,Facebook Ads,1068.56
2022-08-19,LinkedIn,938.54
2022-08-19,Instagram,1192.21
2022-08-19,Email,1078.74
2022-08-19,YouTube,574.1
2022-08-20,Google Ads,1241.76
2022-08-20,Facebook Ads,1335.87
2022-08-20,LinkedIn,1328.88
2022-08-20,Instagram,153.68
2022-08-20,Email,1008.98
2022-08-20,YouTube,375.16
2022-08-21,Google Ads,953.27
2022-08-21,Facebook Ads,815.35
2022-08-21,LinkedIn,964.74
2022-08-21,Instagram,526.18
2022-08-21,Email,1272.85
2022-08-21,YouTube,757.6
2022-08-22,Google Ads,1086.46
2022-08-22,Facebook Ads,1188.66
2022-08-22,LinkedIn,967.24
2022-08-22,Instagram,681.42
2022-08-22,Email,544.89
2022-08-22,YouTube,1112.7
2022-08-23,Google Ads,927.08
2022-08-23,Facebook Ads,1018.64
2022-08-23,LinkedIn,734.01
2022-08-23,Instagram,568.85
2022-08-23,Email,267.36
2022-08-23,YouTube,355.84
2022-08-24,Google Ads,954.92
2022-08-24,Facebook Ads,656.52
2022-08-24,LinkedIn,1180.9
2022-08-24,Instagram,474.56
2022-08-24,Email,1120.06
2022-08-24,YouTube,787.83
2022-08-25,Google Ads,887.53
2022-08-25,Facebook Ads,870.16
2022-08-25,LinkedIn,904.29
2022-08-25,Instagram,747.68
2022-08-25,Email,716.87
2022-08-25,YouTube,814.98
2022-08-26,Google Ads,515.66
2022-08-26,Facebook Ads,681.05
2022-08-26,LinkedIn,800.13
2022-08-26,Instagram,638.36
2022-08-26,Email,718.28
2022-08-26,YouTube,706.31
2022-08-27,Google Ads,601.31
2022-08-27,Facebook Ads,671.73
2022-08-27,LinkedIn,530.53
2022-08-27,Instagram,657.43
2022-08-27,Email,940.67
2022-08-27,YouTube,811.51
2022-08-28,Google Ads,539.43
2022-08-28,Facebook Ads,781.32
2022-08-28,LinkedIn,1218.06
2022-08-28,Instagram,824.9
2022-08-28,Email,1118.77
2022-08-28,YouTube,835.65
2022-08-29,Google Ads,1111.85
2022-08-29,Facebook Ads,761.18
2022-08-29,LinkedIn,806.74
2022-08-29,Instagram,1037.37
2022-08-29,Email,1110.92
2022-08-29,YouTube,1302.7
2022-08-30,Google Ads,799.87
2022-08-30,Facebook Ads,1059.13
2022-08-30,LinkedIn,755.13
2022-08-30,Instagram,1450.28
2022-08-30,Email,570.33
2022-08-30,YouTube,879.05
2022-08-31,Google Ads,1058.06
2022-08-31,Facebook Ads,655.81
2022-08-31,LinkedIn,1075.16
2022-08-31,Instagram,1148.03
2022-08-31,Email,794.99
2022-08-31,YouTube,604.51
2022-09-01,Google Ads,875.3
2022-09-01,Facebook Ads,784.26
2022-09-01,LinkedIn,1049.04
2022-09-01,Instagram,615.27
2022-09-01,Email,1086.14
2022-09-01,YouTube,891.19
2022-09-02,Google Ads,1042.38
2022-09-02,Facebook Ads,767.15
2022-09-02,LinkedIn,896.03
2022-09-02,Instagram,746.11
2022-09-02,Email,501.92
2022-09-02,YouTube,933.73
2022-09-03,Google Ads,940.54
2022-09-03,Facebook Ads,873.49
2022-09-03,LinkedIn,1026.45
2022-09-03,Instagram,878.46
2022-09-03,Email,942.58
2022-09-03,YouTube,812.55
2022-09-04,Google Ads,424.48
2022-09-04,Facebook Ads,653.85
2022-09-04,LinkedIn,593.04
2022-09-04,Instagram,826.66
2022-09-04,Email,716.29
2022-09-04,YouTube,854.08
2022-09-05,Google Ads,472.65
2022-09-05,Facebook Ads,1015.62
2022-09-05,LinkedIn,698.0
2022-09-05,Instagram,936.01
2022-09-05,Email,772.78
2022-09-05,YouTube,818.06
2022-09-06,Google Ads,795.92
2022-09-06,Facebook Ads,703.48
2022-09-06,LinkedIn,1082.98
2022-09-06,Instagram,286.07
2022-09-06,Email,680.75
2022-09-06,YouTube,880.74
2022-09-07,Google Ads,1068.78
2022-09-07,Facebook Ads,803.33
2022-09-07,LinkedIn,627.34
2022-09-07,Instagram,510.62
2022-09-07,Email,1133.49
2022-09-07,YouTube,1008.14
2022-09-08,Google Ads,456.98
2022-09-08,Facebook Ads,729.87
2022-09-08,LinkedIn,703.46
2022-09-08,Instagram,1101.68
2022-09-08,Email,730.99
2022-09-08,YouTube,598.87
2022-09-09,Google Ads,1038.02
2022-09-09,Facebook Ads,837.44
2022-09-09,LinkedIn,453.7
2022-09-09,Instagram,923.83
2022-09-09,Email,803.37
2022-09-09,YouTube,1166.58
2022-09-10,Google Ads,554.74
2022-09-10,Facebook Ads,1252.85
2022-09-10,LinkedIn,980.32
2022-09-10,Instagram,597.05
2022-09-10,Email,818.12
2022-09-10,YouTube,1054.36
2022-09-11,Google Ads,993.95
2022-09-11,Facebook Ads,581.2
2022-09-11,LinkedIn,1060.69
2022-09-11,Instagram,794.9
2022-09-11,Email,319.57
2022-09-11,YouTube,829.71
2022-09-12,Google Ads,1067.54
2022-09-12,Facebook Ads,817.8
2022-09-12,LinkedIn,987.77
2022-09-12,Instagram,861.87
2022-09-12,Email,815.35
2022-09-12,YouTube,792.43
2022-09-13,Google Ads,765.99
2022-09-13,Facebook Ads,849.01
2022-09-13,LinkedIn,1156.54
2022-09-13,Instagram,1008.77
2022-09-13,Email,940.07
2022-09-13,YouTube,846.89
2022-09-14,Google Ads,666.01
2022-09-14,Facebook Ads,818.58
2022-09-14,LinkedIn,1062.35
2022-09-14,Instagram,803.21
2022-09-14,Email,796.85
2022-09-14,YouTube,676.54
2022-09-15,Google Ads,242.56
2022-09-15,Facebook Ads,1007.4
2022-09-15,LinkedIn,1111.35
2022-09-15,Instagram,886.61
2022-09-15,Email,786.77
2022-09-15,YouTube,351.75
2022-09-16,Google Ads,769.99
2022-09-16,Facebook Ads,787.34
2022-09-16,LinkedIn,1111.97
2022-09-16,Instagram,662.67
2022-09-16,Email,760.6
2022-09-16,YouTube,560.64
2022-09-17,Google Ads,760.13
2022-09-17,Facebook Ads,1022.18
2022-09-17,LinkedIn,639.66
2022-09-17,Instagram,785.0
2022-09-17,Email,1175.84
2022-09-17,YouTube,838.79
2022-09-18,Google Ads,669.13
2022-09-18,Facebook Ads,1001.72
2022-09-18,LinkedIn,670.15
2022-09-18,Instagram,846.49
2022-09-18,Email,673.11
2022-09-18,YouTube,1038.72
2022-09-19,Google Ads,727.86
2022-09-19,Facebook Ads,847.86
2022-09-19,LinkedIn,851.65
2022-09-19,Instagram,1070.68
2022-09-19,Email,456.17
2022-09-19,YouTube,725.89
2022-09-20,Google Ads,998.73
2022-09-20,Facebook Ads,874.05
2022-09-20,LinkedIn,1021.78
2022-09-20,Instagram,949.68
2022-09-20,Email,318.86
2022-09-20,YouTube,681.0
2022-09-21,Google Ads,1079.77
2022-09-21,Facebook Ads,720.12
2022-09-21,LinkedIn,1137.97
2022-09-21,Instagram,1165.4
2022-09-21,Email,950.57
2022-09-21,YouTube,708.49
2022-09-22,Google Ads,491.18
2022-09-22,Facebook Ads,262.83
2022-09-22,LinkedIn,582.33
2022-09-22,Instagram,486.45
2022-09-22,Email,1081.9
2022-09-22,YouTube,840.51
2022-09-23,Google Ads,935.35
2022-09-23,Facebook Ads,742.27
2022-09-23,LinkedIn,732.36
2022-09-23,Instagram,893.67
2022-09-23,Email,760.44
2022-09-23,YouTube,632.35
2022-09-24,Google Ads,808.69
2022-09-24,Facebook Ads,1182.94
2022-09-24,LinkedIn,986.57
2022-09-24,Instagram,880.08
2022-09-24,Email,1142.06
2022-09-24,YouTube,1270.39
2022-09-25,Google Ads,1054.72
2022-09-25,Facebook Ads,822.13
2022-09-25,LinkedIn,363.67
2022-09-25,Instagram,821.37
2022-09-25,Email,603.57
2022-09-25,YouTube,647.23
2022-09-26,Google Ads,726.15
2022-09-26,Facebook Ads,884.41
